胃体中部後壁の潰瘍底より湧出性出血	出血性胃潰瘍
胃体中部後壁の潰瘍底より湧出性出血	出血性胃潰瘍
胃体中部後壁の潰瘍底より湧出性出血	出血を伴う急性胃潰瘍
難聴（両耳）	左耳難聴
難聴（両耳）	難聴
難聴（両耳）	右耳難聴
鼻汁過多	無し
鼻汁過多	鼻汁
鼻汁過多	乳汁分泌過多
左慢性硬膜下血腫	慢性硬膜下血腫
左慢性硬膜下血腫	慢性硬膜下血腫
左慢性硬膜下血腫	急性硬膜下血腫
食道静脈瘤←びらんあり	食道静脈瘤
食道静脈瘤←びらんあり	胃食道静脈瘤
食道静脈瘤←びらんあり	食道静脈瘤出血
右下顎骨骨膜炎	骨膜炎
右下顎骨骨膜炎	顎骨髄炎
右下顎骨骨膜炎	下顎骨折
左上腕の腫脹感	無し
左上腕の腫脹感	腕の腫脹
左上腕の腫脹感	腫脹ＮＯＳ
胸水の増悪	胸水
胸水の増悪	腹水
胸水の増悪	胸水
血清ＣＲＰ上昇	ＣＲＰ増加
血清ＣＲＰ上昇	血清総蛋白増加
血清ＣＲＰ上昇	血清カルシウム増加
高コレステロール症	高コレステロール血症
高コレステロール症	高コレステロール血症
高コレステロール症	コレステロール高値
悪心（フェロミアによる）	処置による悪心
悪心（フェロミアによる）	処置後出血
悪心（フェロミアによる）	薬剤誘発性肝疾患
慢性活動性ＥＢウイルス感染症	Ｂ型ウイルス性肝炎
慢性活動性ＥＢウイルス感染症	インフルエンザ
慢性活動性ＥＢウイルス感染症	口腔ウイルス感染
肝細胞癌増大傾向	肝細胞癌
肝細胞癌増大傾向	肝細胞癌
肝細胞癌増大傾向	肝嚢胞
ＣＡ１９－９高値	ＣＡ１９－９増加
ＣＡ１９－９高値	ＣＡ１９－９増加
ＣＡ１９－９高値	ＣＡ１２５増加
肝細胞癌の疑い	肝細胞癌
肝細胞癌の疑い	癌
肝細胞癌の疑い	腎細胞癌
血糖上昇	血糖値上昇
血糖上昇	血糖値上昇
血糖上昇	血圧上昇
心筋症、タナトリルはこれの増悪予防目的の投与	心筋症
心筋症、タナトリルはこれの増悪予防目的の投与	血栓症予防
心筋症、タナトリルはこれの増悪予防目的の投与	高トリグリセリド血症
側彎症	側弯症
側彎症	側弯症
側彎症	側弯症手術
嚥下性肺炎	誤嚥性肺炎
嚥下性肺炎	肺炎
嚥下性肺炎	急性肺炎
ＥＰＳ（腹膜硬化症）	進行性全身性硬化症
ＥＰＳ（腹膜硬化症）	腎硬化症
ＥＰＳ（腹膜硬化症）	閉塞性動脈硬化症
皮膚の乾燥	皮膚乾燥
皮膚の乾燥	皮膚乾燥
皮膚の乾燥	皮膚乾燥症
血清アミラーゼ値上昇	血清アミラーゼ増加
血清アミラーゼ値上昇	血中アミラーゼ増加
血清アミラーゼ値上昇	アミラーゼ高値
両指関節痛	手の関節痛
両指関節痛	関節痛
両指関節痛	膝関節痛
腸管出血	腸出血
腸管出血	腸出血
