胃体中部後壁の潰瘍底より湧出性出血	出血性胃潰瘍
胃体中部後壁の潰瘍底より湧出性出血	出血を伴う急性胃潰瘍
胃体中部後壁の潰瘍底より湧出性出血	出血を伴う急性胃潰瘍
難聴（両耳）	左耳難聴
難聴（両耳）	難聴
難聴（両耳）	突発性難聴
鼻汁過多	無し
鼻汁過多	鼻汁
鼻汁過多	月経過多
左慢性硬膜下血腫	慢性硬膜下血腫
左慢性硬膜下血腫	急性硬膜下血腫
左慢性硬膜下血腫	硬膜下出血
食道静脈瘤←びらんあり	食道静脈瘤出血
食道静脈瘤←びらんあり	胃食道静脈瘤
食道静脈瘤←びらんあり	胃食道静脈瘤
右下顎骨骨膜炎	顎骨髄炎
右下顎骨骨膜炎	下顎骨折
右下顎骨骨膜炎	下顎骨折
左上腕の腫脹感	無し
左上腕の腫脹感	腫脹ＮＯＳ
左上腕の腫脹感	腕の腫脹
胸水の増悪	胸水
胸水の増悪	腹水
胸水の増悪	発疹増悪
血清ＣＲＰ上昇	ＣＲＰ増加
血清ＣＲＰ上昇	血圧上昇
血清ＣＲＰ上昇	ＣＲＰ増加
高コレステロール症	高コレステロール血症
高コレステロール症	コレステロール高値
高コレステロール症	コレステロール高値
悪心（フェロミアによる）	処置後出血
悪心（フェロミアによる）	処置による悪心
悪心（フェロミアによる）	無し
慢性活動性ＥＢウイルス感染症	Ｂ型ウイルス性肝炎
慢性活動性ＥＢウイルス感染症	口腔ウイルス感染
慢性活動性ＥＢウイルス感染症	サイトメガロウイルス感染
肝細胞癌増大傾向	肝細胞癌
肝細胞癌増大傾向	肝嚢胞
肝細胞癌増大傾向	再発肝細胞癌
ＣＡ１９－９高値	ＣＡ１９－９増加
ＣＡ１９－９高値	ＣＡ１２５増加
ＣＡ１９－９高値	無し
肝細胞癌の疑い	癌
肝細胞癌の疑い	腎細胞癌
肝細胞癌の疑い	肝細胞癌
血糖上昇	血糖値上昇
血糖上昇	血圧上昇
血糖上昇	血圧上昇
心筋症、タナトリルはこれの増悪予防目的の投与	血栓症予防
心筋症、タナトリルはこれの増悪予防目的の投与	心筋症
心筋症、タナトリルはこれの増悪予防目的の投与	無し
側彎症	側弯症
側彎症	乳腺症
側彎症	膿腎症
嚥下性肺炎	誤嚥性肺炎
嚥下性肺炎	肺炎
嚥下性肺炎	肺炎
ＥＰＳ（腹膜硬化症）	進行性全身性硬化症
ＥＰＳ（腹膜硬化症）	腎硬化症
ＥＰＳ（腹膜硬化症）	閉塞性動脈硬化症
皮膚の乾燥	皮膚乾燥
皮膚の乾燥	皮脂欠乏性皮膚炎
皮膚の乾燥	乾燥症
血清アミラーゼ値上昇	血清アミラーゼ増加
血清アミラーゼ値上昇	血中アミラーゼ増加
血清アミラーゼ値上昇	アミラーゼ高値
